record.copyrightText	count
Instituto de Hidrología, Meteorología y Estudios Ambientales (IDEAM). (2014). Mapa de distribución del brillo solar medio diario anual (horas), promedio multianual 1981-2010, escala 1:100.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales (IDEAM). (2014). Mapa de distribución de la precipitación media anual promedio multianual 1981-2010, escala 1:100.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales (IDEAM). (2014). Mapa de distribución de la temperatura media anual, promedio multianual 1981-2010, escala 1:100.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales (IDEAM). (2014). Estudio nacional del agua: capa de subzonas hidrográficas, escala 1:100.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales et al (2014), Mapa nacional de coberturas de la tierra: metodología Corine Land Cover adaptada para Colombia, imágenes 2010-2012; escala 1:100.000
Instituto de Hidrología, Meteorología y Estudios Ambientales (IDEAM). (2015). Mapa de ecosistemas continentales, costero y marinos de Colombia, escala 1:100.000. 
Instituto de Hidrología, Meteorología y Estudios Ambientales (IDEAM). (2015). Zonificación de la degradación de suelos por erosión. Área continental de Colombia, escala 1:100.000. Línea base: 2010-2011.
Instituto Alexander von Humboldt (IAvH). (2014). Bosque seco tropical. Escala 1:100.000.
Instituto Alexander von Humboldt (IAvH). (2015). Áreas importantes para la conservación de las aves, escala 1:100.000. 
Instituto Alexander von Humboldt (IAvH). (2017). Actualización de los límites cartográficos de los complejos de Páramos de Colombia, escala 1:100.000. 
Instituto Alexander von Humboldt y Agencia Nacional de Hidrocarburos. (2008). Áreas prioritarias para la conservación, escala 1:250.000. 
Instituto Colombiano de Antropología e Historia (ICANH). (2016). Parques arqueológicos.
Instituto Colombiano de Antropología e Historia (ICANH). (2016). Áreas arqueológicas protegidas. 
Instituto Colombiano de Desarrollo Rural (Incoder). (2013). Resoluciones 1132 y 1133 de 2013.
Instituto Colombiano de Desarrollo Rural (Incoder). (2015). Distritos de Riego construidos en Colombia. Información Municipal.
Instituto Geográfico Agustín Codazzi (IGAC). (2012). Cartografía básica, escala 1:100.000.
Instituto Geográfico Agustín Codazzi (IGAC). (2014). Base predial registros 1 y 2, predios con destino agropecuario, vigencia 2014. 
Instituto Geográfico Agustín Codazzi (IGAC). (2014). Mapa de correlación nacional de suelos, escala 1:100.000.
Instituto Geográfico Agustín Codazzi (IGAC). (2014). Modelo digital de terreno, resolución espacial 90 m.
Instituto Geográfico Agustín Codazzi (IGAC). (2016). Zonas de reserva campesina. Conflictos de uso del territorio colombiano. 
ISRIC (2015). SoildGrids: datos de suelos.
Ministerio de Ambiente y Desarrollo Sostenible (MADS). (2014). Mapa de reservas de la biósfera: Ciénaga Grande de Santa Marta, Cinturón Andino, El Tuparro y Sierra Nevada de Santa Marta. 
Ministerio de Ambiente y Desarrollo Sostenible (MADS). (2015). Resoluciones 1814 y 1628. Zonas de protección y desarrollo de los recursos naturales renovables y del medio ambiente. Mapa de otras categorías Sinap. 
Ministerio de Ambiente y Desarrollo Sostenible (MADS). (2016). Mapa de reservas forestales nacionales de Ley 2.ª, escala 1:100.000. 
Ministerio de Ambiente y Desarrollo Sostenible (MADS). (2016). Mapa de sustracciones de reservas forestales nacionales de Ley 2.ª, escala 1:100.000. 
Ministerio de Ambiente y Desarrollo Sostenible (MADS). (2017). Sitios RAMSAR. 
Ministerio de Ambiente, Vivienda y Desarrollo Territorial (MAVDT). (2007). Carga de combustible de las coberturas vegetales de Colombia, escala 1:500.000.
Ministerio de Agricultura y Desarrollo Rural (MADR).  (2015). Centros agropecuarios. Secretaría de cadenas. 
Ministerio de Agricultura y Desarrollo Rural (MADR). (2015). Entidades prestadoras del servicio de asistencia técnica agropecuaria (Epsagro). Dirección de Innovación, Desarrollo Tecnológico y Protección Sanitaria.
Ministerio de Agricultura y Desarrollo Rural (MADR).  (2016). Evaluaciones agropecuarias municipales: rendimientos de producción cebolla de bulbo 2009 - 2015. Oficina Asesora de Planeación y Prospectiva.     
Ministerio de Cultura. (2014). Paisaje cultural cafetero.
Ministerio de Educación Nacional (MEN). (2015). Sistema Integrado de Matrícula (Simat). Matrículas oficiales y no oficiales, año 2014. Sistema Nacional de Información de la Educación Superior (Snies) a junio de 2015. 
Ministerio de Transporte. (2014). Mapa de tramos fluviales navegables y mapa de vías 4G.
Parques Nacionales Naturales de Colombia (PNN). (2017), Categorías regionales del Runap V.1. 
Parques Nacionales Naturales de Colombia (PNN). (2017).  Límite de los Parques Nacionales Naturales de Colombia. 
Parques Nacionales Naturales de Colombia (PNN). (2017). Reservas naturales de la sociedad civil. Versión 1. 
SELVA. (2012). Mapa de patrones de riqueza y áreas críticas para aves migratorias con afinidad a hábitats abiertos, acuáticos y de bosque en periodos estacionario y migratorio.
Servicio Geológico Colombiano (SGC). (2010). Mapa nacional de amenaza relativa por movimiento en masa a escala 1:500.000
Servicio Nacional de Aprendizaje (SENA). (2014). Regionales y centros de formación. 
Unidad Administrativa Especial de Catastro Distrital (UAECD). (2014). Información predial jurídica, física y económica.
Unidad para la Atención y Reparación Integral a las Víctimas. (2014). Variable de amenazas del índice de riesgo de victimización, 2005-2013.
Unidad de Planificación Rural Agropecuaria (UPRA). (2014). Drenaje doble construido a partir de IGAC. (2012). Cartografía básica, escala 1:100.000.	2
Administración Nacional de Aeronáutica y el Espacio (NASA). (2021). Productividad primaria neta - MOD17A3. MODIS - NDVI.
Agencia de desarrollo rural (ADR). (2020). Registro de entidades prestadoras del servicio de extensión agropecuaria - EPSEA.
Agencia nacional de desarrollo rural et. al (2018). Base de Datos Distritos de Adecuación de Tierras del País. Adaptación Upra, 2019.
Agencia Nacional de infraestructura (ANI). (2016). Proyectos 1, 2, 3 y 4G.
Agencia Nacional de infraestructura (ANI). (2020). Red vial concesionada
Agencia Nacional de Tierras (ANT). (2016). Territorios colectivos en proceso de titulación de comunidades negras.
Agencia Nacional de Tierras (ANT). (2018). Consejos Comunitarios. 
Agencia Nacional de Tierras (ANT). (2018). Resguardos Indígenas.
Agencia Nacional de Tierras (ANT). (2018). Zonas de Reserva Campesina.
Agencia Nacional de Tierras (ANT). (2019). Títulos formalización, baldíos adjudicados.
Agencia Nacional de Tierras (ANT). (2020). Predios privados formalizados, inventario predios baldíos, predios ingresados al fondo de tierras, formalización  de procesos en general. 
Alcaldía de Medellín. (2020). Registro 1 de la base de datos catastral rural.
Alcaldía de Santiago de Cali. (2020). Registro 1 de la base catastral rural. 
Alcaldía Distrital de Barranquilla. (2020). Registro 1 y 2 de la base catastral rural.
Alcaldía Municipal de Puerto López. (2000). PBOT, Acuerdo 12.
Área Metropolitana Centro de Occidente. (2020). información sin asociación con la base catastral rural.
Área Metropolitana de Bucaramanga. (2020), registro 1 y 2 de la base catastral rural. 
Asograsas. (2021). Plantas extractoras de soya.
Catastro Distrital Bogotá. (2020). Información predial de la base catastral rural. 
Corporación colombiana de investigación agropecuaria (Agrosavia). (2019). Ubicación centros de investigación.
Corporación Para El Desarrollo Sostenible del Área Manejo Especial la Macarena (CORMACARENA). (2015). Distritos de Manejo Integral – DMI, Área de Manejo Especial La Macarena "AMEM".
Departamento Administrativo Nacional de Estadística (DANE SIPSA). (2019). Sistema de información de precios.
Departamento Administrativo Nacional de Estadística (DANE). (2014). Censo Nacional Agropecuario: Upas con soya.
Departamento Administrativo Nacional de Estadística (DANE). (2014). Censo Nacional Agropecuario: UPAS de soya con asociaciones.
Departamento Administrativo Nacional de Estadística (DANE). (2014). Marco Geoestadístico Nacional (MGN): Centros poblados y cabeceras municipales.
Departamento Administrativo Nacional de Estadística (DANE). (2018). Censo Nacional de Población y Vivienda: Medida de pobreza multidimensional: Privaciones.
Departamento Administrativo Nacional de Estadística (DANE). (2018). Censo Nacional de Población y Vivienda: Medida de pobreza multidimensional: Privaciones.
Departamento Administrativo Nacional de Estadística (DANE). (2018). Censo Nacional de Población y Vivienda: Población centro poblado y rural disperso.
Departamento Administrativo Nacional de Estadística (DANE). (2018). Censo Nacional de Población y Vivienda: Población rural por rangos de edad.
Departamento Administrativo Nacional de Estadística (DANE). (2018). Censo Nacional de Población y Vivienda: Total cabecera por municipio 2018.
Departamento Administrativo Nacional de Estadística (DANE). (2020). Cuenta Nacionales: Indicador valor agregado municipal 2019.
Departamento Administrativo Nacional de Estadística (DANE). (2020). Marco Geoestadístico Nacional; Centros poblados.
Departamento Administrativo Nacional de Estadística (DANE). (2020). Proyecciones de población municipal por área, sexo y edad para el período 2018-2035 con base en el CNPV 2018.
Departamento Administrativo Nacional de Estadística (DANE). (2020). SIPSA: Información de insumos y factores asociados a la producción agrícola.
Departamento Nacional de Planeación (DNP). (2014). Categorías de ruralidad de municipios y Ciudades de Colombia.
Departamento Nacional de Planeación (DNP). (2019). Resultados nueva medición del desempeño municipal – MDM.
Federación Nacional de Cultivadores de Cereales (Fenalce). (2021). Oficinas regionales.
Fondo para el Financiamiento del Sector Agropecuario (Finagro). (2020). Créditos otorgados para soya: 2019-2020.
Gobernación de Antioquia. (2019). Registro básico y  complementario de la base catastral rural.
ICARE. (2014). Interrelación Catastro – Registro. 
Instituto Colombiano Agropecuario (ICA). (2019). Censos 2015-2019.
Instituto Colombiano Agropecuario (ICA). (2020). Oficinas del ICA. 
Instituto Colombiano de Antropología e Historia (ICANH). (2019). Áreas arqueológicas protegidas.
Instituto Colombiano de Bienestar Familiar (ICBF). (2020). Asociaciones productoras.
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam) et.al. (2007). Mapa nacional de ecosistemas escala 1:100.000. 
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam).  (2014). Tabla promedios mensuales multianuales de humedad relativa, período 1981-2010. 
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2008). Mapa de ecosistemas continentales, costeros y marinos de Colombia, escala 1:500.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2009). Mapa nacional de zonificación de riesgo a incendios de la cobertura vegetal, escala 1:500.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2014). Atlas Climatológico de Colombia -  Capa de zonas de Evapotranspiración potencial. esc. 1:100.000.   
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2014). Estudio nacional del agua. 
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2014). Mapa de cobertura de la tierra metodología Corine Land Cover adaptada para Colombia, escala 1: 100.000 periodos (2010 -2012).
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2014). Mapa de distribución de la precipitación promedio anual 1981-2010, escala 1:100.000. 
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2014). Mapa de distribución de la temperatura media anual promedio multianual 1981-2010, escala 1: 100.000.
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2015). Zonificación de la degradación de suelos por erosión. Área continental de Colombia, escala 1:100.000. Línea base: 2010-2011. 
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2016). Mapa de Bosque No Bosque Colombia- Área Continental (Escala Fina LANDSAT) año 2010, versión 5.
Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam). (2021). Coberturas de la Tierra para el año 2018, a escala 1:100.000.
Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)- Angencia Nacional de Hidrocarburos (ANH). (2008). Áreas prioritarias de conservación, escala 1: 250.000.
Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH).  (2014). Bosque seco tropical.
Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH).  (2014). Unidades ecobiogeográficas continentales. 
Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH). (2012). Límites de los complejos de páramos. 
Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH). (2015). Áreas importantes para la conservación de las aves - AICAS.
Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH). (2019). Actualización de los límites cartográficos de los complejos de Páramos de Colombia, escala 1:100.000.
Instituto de Planificación y Promoción de Soluciones Energéticas para las Zonas No Interconectadas (IPSE). (2016). Interconexión eléctrica. 
Instituto Geográfico Agustín Codazzi (IGAC). (2012). Cartografía básica, escala 1:100.000.
Instituto Geográfico Agustín Codazzi (IGAC). (2014). Mapa de correlación nacional de suelos, escala 1:100.000.
